file,source_key,title,slug,url,date,year,month,tags,categories,summary,keywords,primary_theme,theme_scores,mood,mood_score,mood_scores,style,style_scores,word_count,sentence_count,avg_sentence_length
content\posts\山西大同「订婚强奸案」二审：一个经济学视角.zh-cn.md,山西大同「订婚强奸案」二审：一个经济学视角,山西大同「订婚强奸案」二审：司法精神与执行,sfjs,https://blog.huaxiangshan.com/zh-cn/posts/sfjs/,2025-04-20 12:52:19,2025,4,法律 | 时事,阅读,山西大同「订婚强奸案」二审，个人认为核心争议在于司法精神与执行。这里个人想解释的是为什么案件会产生如此巨大的互联网争议。,法律 | 时事 | 阅读 | 支持派的角度是事前的“法的精神”。 | 反对派的角度是事后的“法的执行 | 为什么性别会影响思考的角度 ？,旅行调研与地方观察,"{""经济学与方法"": 1, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 9, ""社会观察与思想随笔"": 8}",理性沉思,0.24000000000000002,"{""求知探索"": 1, ""理性沉思"": 22, ""兴奋投入"": 4, ""怀旧感伤"": 2, ""批判警醒"": 4, ""平静记录"": 3}",学术分析,"{""教程指南"": 1, ""学术分析"": 14, ""评论随笔"": 9, ""文艺评论"": 0, ""游记纪实"": 0}",174,58,3.0
content\posts\垄断与反垄断法.zh-cn.md,垄断与反垄断法,当我们反垄断时，反对的到底是什么？,fld,https://blog.huaxiangshan.com/zh-cn/posts/fld/,2025-05-01 12:52:19,2025,5,产业经济学 | 经济法,经济学习,迪迦奥特三问：什么是垄断，为什么要反垄断，如何反垄断？,产业经济学 | 经济法 | 经济学习 | 基础经济知识回顾 | 何为垄断 | 垄断的原因,经济学与方法,"{""经济学与方法"": 15, ""软件工具与技术"": 2, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 3}",理性沉思,0.08,"{""求知探索"": 22, ""理性沉思"": 24, ""兴奋投入"": 0, ""怀旧感伤"": 2, ""批判警醒"": 1, ""平静记录"": 1}",学术分析,"{""教程指南"": 4, ""学术分析"": 19, ""评论随笔"": 9, ""文艺评论"": 0, ""游记纪实"": 0}",537,168,3.2
content\posts\一些师生交互建议.zh-cn.md,一些师生交互建议,一些和大学老师互动时的建议,fs5,https://blog.huaxiangshan.com/zh-cn/posts/fs5/,2025-05-10 14:00:19,2025,5,反思,经济学习,结合个人经历，谈谈一些目前为止个人觉得和老师交流时应该注意的地方,反思 | 经济学习 | 老师的选择 | 老师的培养思想 | 1、选择一来就能干活的。 | 2、模仿 top5。,经济学与方法,"{""经济学与方法"": 18, ""软件工具与技术"": 3, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 1, ""社会观察与思想随笔"": 7}",理性沉思,0.31999999999999995,"{""求知探索"": 20, ""理性沉思"": 36, ""兴奋投入"": 7, ""怀旧感伤"": 3, ""批判警醒"": 5, ""平静记录"": 7}",学术分析,"{""教程指南"": 7, ""学术分析"": 34, ""评论随笔"": 8, ""文艺评论"": 0, ""游记纪实"": 5}",246,72,3.42
content\posts\pythonGIS.zh-cn.md,pythonGIS,代码储存：python 年份、 stata 稳健性平行趋势检验,python_cv,https://blog.huaxiangshan.com/zh-cn/posts/python_cv/,2025-05-24 10:12:19,2025,5,Python | Stata,软件工具,储存下 python、stata 的一个代码。,Python | Stata | 软件工具 | 使用 python cv 包的一次体验 | 全局变量 | ROI 选择阶段的状态机,软件工具与技术,"{""经济学与方法"": 4, ""软件工具与技术"": 50, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",求知探索,0.3,"{""求知探索"": 14, ""理性沉思"": 6, ""兴奋投入"": 2, ""怀旧感伤"": 1, ""批判警醒"": 0, ""平静记录"": 1}",教程指南,"{""教程指南"": 13, ""学术分析"": 12, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",121,25,4.84
content\posts\业余无线电.md,业余无线电,业余无线电：泉盛 UV-K7 按键操作,amateur_radio,https://blog.huaxiangshan.com/zh-cn/posts/amateur_radio/,2025-06-04 20:27:19,2025,6,业余无线电 | 软件推荐,软件工具,CQCQCQ!🥰,业余无线电 | 软件推荐 | 软件工具 | 常用按键简要总结 | 设备：泉盛 uv-k7 | 启动,软件工具与技术,"{""经济学与方法"": 0, ""软件工具与技术"": 14, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 1, ""社会观察与思想随笔"": 0}",兴奋投入,0.78,"{""求知探索"": 0, ""理性沉思"": 0, ""兴奋投入"": 5, ""怀旧感伤"": 0, ""批判警醒"": 1, ""平静记录"": 5}",教程指南,"{""教程指南"": 15, ""学术分析"": 0, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",130,25,5.2
content\posts\Stata图片中英文字体设置.zh-cn.md,Stata图片中英文字体设置,Stata 图片中英文字体设置,stata_font,https://blog.huaxiangshan.com/zh-cn/posts/stata_font/,2025-07-07 12:02:19,2025,7,Stata,软件工具,经济论文中文排版时就得掌握的技能,Stata | 软件工具 | 回归系数可视化与中英文字体 | 额外讨论：不同学科绘图差异？ | nature | science,经济学与方法,"{""经济学与方法"": 29, ""软件工具与技术"": 16, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",求知探索,0.38,"{""求知探索"": 12, ""理性沉思"": 0, ""兴奋投入"": 3, ""怀旧感伤"": 0, ""批判警醒"": 1, ""平静记录"": 2}",学术分析,"{""教程指南"": 20, ""学术分析"": 35, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",198,35,5.66
content\posts\四姑娘山.zh-cn.md,四姑娘山,四姑娘山，雪山脚下的徒步之旅,sgns,https://blog.huaxiangshan.com/zh-cn/posts/sgns/,2025-07-30 12:32:19,2025,7,旅游,游记,那么近，那么美,旅游 | 游记 | 四姑娘山规范 | 保驾山神 | 路线选择 | 长坪沟,旅行调研与地方观察,"{""经济学与方法"": 1, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 29, ""社会观察与思想随笔"": 1}",理性沉思,0.08,"{""求知探索"": 1, ""理性沉思"": 6, ""兴奋投入"": 1, ""怀旧感伤"": 2, ""批判警醒"": 0, ""平静记录"": 0}",游记纪实,"{""教程指南"": 1, ""学术分析"": 5, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 28}",244,55,4.44
content\posts\社会网络.zh-cn.md,社会网络,LDA 主题模型与 Gephi 可视化,lda_gephi,https://blog.huaxiangshan.com/zh-cn/posts/lda_gephi/,2025-08-31 07:00:19,2025,8,Gephi | Python | Network,软件工具,少年，你渴望网络分析的力量吗,Gephi | Python | Network | 软件工具 | LDA 主题建模 | 例子,软件工具与技术,"{""经济学与方法"": 7, ""软件工具与技术"": 40, ""文学影视与文艺评论"": 1, ""旅行调研与地方观察"": 2, ""社会观察与思想随笔"": 16}",求知探索,0.45999999999999996,"{""求知探索"": 64, ""理性沉思"": 35, ""兴奋投入"": 3, ""怀旧感伤"": 0, ""批判警醒"": 4, ""平静记录"": 4}",学术分析,"{""教程指南"": 20, ""学术分析"": 36, ""评论随笔"": 12, ""文艺评论"": 5, ""游记纪实"": 0}",289,57,5.07
content\posts\谷子经济的函数.zh-cn.md,谷子经济的函数,解释潮玩热：从网络效应到多重均衡,gzhs,https://blog.huaxiangshan.com/zh-cn/posts/gzhs/,2025-09-25 20:00:36,2025,9,微观经济学 | 文献阅读 | Network,经济学学习,只是想在需求函数里加一点人的因素。,微观经济学 | 文献阅读 | Network | 经济学学习 | 泡泡玛特产品的典型事实 | 将炫耀性消费纳入模型,经济学与方法,"{""经济学与方法"": 25, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",理性沉思,0.24000000000000002,"{""求知探索"": 12, ""理性沉思"": 15, ""兴奋投入"": 2, ""怀旧感伤"": 1, ""批判警醒"": 1, ""平静记录"": 1}",学术分析,"{""教程指南"": 1, ""学术分析"": 27, ""评论随笔"": 10, ""文艺评论"": 0, ""游记纪实"": 0}",379,44,8.61
content\posts\当法官学习了经济学.zh-cn.md,当法官学习了经济学,思想的力量：当法官学习了经济学,law_econ,https://blog.huaxiangshan.com/zh-cn/posts/law_econ/,2025-09-27 00:08:58,2025,9,文献阅读 | 法律经济学,经济学学习,都是芝加哥学派干的👨‍🎓,文献阅读 | 法律经济学 | 经济学学习 | 前言 | 背景 | 法律与经济运动,经济学与方法,"{""经济学与方法"": 32, ""软件工具与技术"": 0, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",求知探索,0.45999999999999996,"{""求知探索"": 34, ""理性沉思"": 4, ""兴奋投入"": 3, ""怀旧感伤"": 0, ""批判警醒"": 2, ""平静记录"": 0}",学术分析,"{""教程指南"": 6, ""学术分析"": 47, ""评论随笔"": 1, ""文艺评论"": 0, ""游记纪实"": 0}",395,96,4.11
content\posts\texstudio.zh-cn.md,texstudio,优化你的 Texstudio 编辑体验,texstudio,https://blog.huaxiangshan.com/zh-cn/posts/texstudio/,2025-10-10 16:52:19,2025,10,LaTeX | 软件推荐,软件工具,对于中文背景的用户来说，恐怕没有比想打出 `$$` 却由于输入法没来得及切换，最后打成了 `￥￥` 更让人抓狂的日常了。🙃,LaTeX | 软件推荐 | 软件工具 | 宏命令 | Texstudio 配置语言助手 | 一些快捷键,软件工具与技术,"{""经济学与方法"": 0, ""软件工具与技术"": 87, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 1}",批判警醒,-0.13999999999999999,"{""求知探索"": 2, ""理性沉思"": 4, ""兴奋投入"": 2, ""怀旧感伤"": 1, ""批判警醒"": 5, ""平静记录"": 0}",教程指南,"{""教程指南"": 21, ""学术分析"": 5, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",212,42,5.05
content\posts\行政规划与经济发展.zh-cn.md,行政规划与经济发展,四川省分家之后：政治规划与经济增长,rsc_econ,https://blog.huaxiangshan.com/zh-cn/posts/rsc_econ/,2025-10-26 12:08:58,2025,10,文献阅读 | 区域经济学 | GIS,经济学学习,制度重要还是地理位置重要？,文献阅读 | 区域经济学 | GIS | 经济学学习 | 制度与地理之问 | 政治结构与经济增长,经济学与方法,"{""经济学与方法"": 19, ""软件工具与技术"": 2, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 1, ""社会观察与思想随笔"": 0}",求知探索,0.38,"{""求知探索"": 20, ""理性沉思"": 13, ""兴奋投入"": 1, ""怀旧感伤"": 0, ""批判警醒"": 8, ""平静记录"": 0}",学术分析,"{""教程指南"": 4, ""学术分析"": 30, ""评论随笔"": 6, ""文艺评论"": 0, ""游记纪实"": 0}",494,83,5.95
content\posts\Gispro操作简要.zh-cn.md,Gispro操作简要,ArcGispro 操作简要,gis_econ,https://blog.huaxiangshan.com/zh-cn/posts/gis_econ/,2025-11-03 21:08:58,2025,11,区域经济学 | GIS,软件工具,从 arcgis 更新到了 arcgispro,区域经济学 | GIS | 软件工具 | 空间计量 | 空间关系 | 软件版本,软件工具与技术,"{""经济学与方法"": 14, ""软件工具与技术"": 30, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 0}",求知探索,0.3,"{""求知探索"": 26, ""理性沉思"": 14, ""兴奋投入"": 1, ""怀旧感伤"": 5, ""批判警醒"": 0, ""平静记录"": 2}",学术分析,"{""教程指南"": 24, ""学术分析"": 49, ""评论随笔"": 0, ""文艺评论"": 0, ""游记纪实"": 0}",287,74,3.88
content\posts\Stata_auto.zh-cn.md,Stata_auto,双剑合璧：智能体时代的 Stata 实证,stata_auto,https://blog.huaxiangshan.com/zh-cn/posts/stata_auto/,2026-02-20 00:12:19,2026,2,Stata | 软件推荐 | Obsdian,软件工具,2026 年，一个实证工作者每天都在建立数据与 ai 的连接,Stata | 软件推荐 | Obsdian | 软件工具 | 让 ai 操控软件 | 进一步加入 stata 插件,软件工具与技术,"{""经济学与方法"": 11, ""软件工具与技术"": 122, ""文学影视与文艺评论"": 0, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 1}",求知探索,0.3,"{""求知探索"": 16, ""理性沉思"": 4, ""兴奋投入"": 9, ""怀旧感伤"": 1, ""批判警醒"": 1, ""平静记录"": 0}",教程指南,"{""教程指南"": 52, ""学术分析"": 17, ""评论随笔"": 1, ""文艺评论"": 0, ""游记纪实"": 0}",637,90,7.08
content\posts\科研品味与ai.zh-cn.md,科研品味与ai,哥白尼时刻与学术品味,taste_ai,https://blog.huaxiangshan.com/zh-cn/posts/taste_ai/,2026-04-04 16:12:21,2026,4,阅读 | 反思 | 转载,阅读 | 经济学习,彼时彼刻，恰如此时此刻,阅读 | 反思 | 转载 | 经济学习 | 回顾“哥白尼时刻 | 品味与试错成本？,经济学与方法,"{""经济学与方法"": 24, ""软件工具与技术"": 8, ""文学影视与文艺评论"": 1, ""旅行调研与地方观察"": 0, ""社会观察与思想随笔"": 7}",求知探索,0.49,"{""求知探索"": 40, ""理性沉思"": 35, ""兴奋投入"": 4, ""怀旧感伤"": 4, ""批判警醒"": 14, ""平静记录"": 10}",学术分析,"{""教程指南"": 3, ""学术分析"": 41, ""评论随笔"": 10, ""文艺评论"": 5, ""游记纪实"": 0}",450,115,3.91
